,name,ratio,num_matches_2016-2019,ratio_2016-2019,num_matches_2020-2021,ratio_2020-2021,hand,gender,ioc,birth,ht,minutes,perc_ace,serv_won_tot_seve,bpFaced,perc_df,perc_2ndwon,perc_v_ace,perc_v_df,perc_v_1stwon
267,ANA BOGDAN,0.5702479338842975,202.0,0.5891089108910891,40.0,0.475,R,F,ROU,1992.0,173.71428571428572,86.9101170568562,6.0,0.5674784069097889,1690.0,5.0,49.0,5.0,9.0,60.0
268,ANA FILIPA SANTOS,0.2753623188405797,46.0,0.30434782608695654,23.0,0.21739130434782608,R,F,POR,1996.0,165.0,60.73315789473684,4.0,0.3376040999359385,514.0,9.0,28.0,1.0,2.0,14.0
270,ANA IVANOVIC,0.4666666666666667,30.0,0.4666666666666667,0.0,0.0,R,F,SRB,1988.0,183.0,89.70535714285714,6.0,0.5623518255097203,231.0,10.0,42.0,8.0,8.0,64.0
271,ANA KONJUH,0.576271186440678,110.0,0.5181818181818182,67.0,0.6716417910447762,R,F,CRO,1998.0,180.0,86.93549019607843,10.0,0.5924708203189216,1335.0,14.0,47.0,6.0,9.0,64.0
279,ANA SOFIA SANCHEZ,0.5136054421768708,226.0,0.5265486725663717,68.0,0.47058823529411764,L,F,MEX,1994.0,172.13719297606002,62.477585328578705,0.0,0.5995517750725818,3834.0,9.0,40.0,2.0,6.0,41.0
280,ANA VESELINOVIC,0.6050420168067226,119.0,0.6050420168067226,0.0,0.0,L,F,SRB,1988.0,176.25,59.91489361702128,0.0,0.12365462807940684,375.0,2.0,10.0,2.0,5.0,34.0
281,ANA VRLJIC,0.43,100.0,0.43,0.0,0.0,R,F,CRO,1984.0,180.0,60.131578947368425,0.0,0.14950819672131146,285.0,10.0,10.0,3.0,6.0,42.0
288,ANASTASIA DETIUC,0.5660377358490566,177.0,0.5932203389830508,35.0,0.42857142857142855,U,F,MDA,1999.0,172.13719297606002,60.184782608695656,3.0,0.21272421524663676,828.0,6.0,13.0,2.0,4.0,26.0
290,ANASTASIA FROLOVA,0.5742574257425742,101.0,0.5742574257425742,0.0,0.0,R,F,RUS,1994.0,165.3125,60.04651162790698,0.0,0.1048572588283047,345.0,2.0,10.0,2.0,6.0,31.0
291,ANASTASIA GASANOVA,0.6118721461187214,161.0,0.6149068322981367,58.0,0.603448275862069,U,F,RUS,1999.0,165.3125,66.27155399473222,1.0,0.5446372040015196,2063.0,13.0,40.0,3.0,6.0,41.0
292,ANASTASIA GRYMALSKA,0.6206896551724138,220.0,0.6045454545454545,12.0,0.9166666666666666,R,F,ITA,1990.0,166.83333333333334,60.84659090909091,1.0,0.17220594862550698,875.0,0.0,10.0,2.0,5.0,38.0
293,ANASTASIA IAMACHKINE,0.45,18.0,0.4444444444444444,2.0,0.5,U,F,PER,2000.0,172.13719297606002,64.81818181818181,6.0,0.4580745341614907,176.0,30.0,44.0,2.0,7.0,35.0
296,ANASTASIA KULIKOVA,0.6935483870967742,104.0,0.7019230769230769,82.0,0.6829268292682927,L,F,"[RUS, FIN]",2000.0,172.13719297606002,60.310077519379846,7.0,0.4489187173750932,770.0,3.0,38.0,2.0,3.0,23.0
300,ANASTASIA PAVLYUCHENKOVA,0.556,201.0,0.5472636815920398,49.0,0.5918367346938775,R,F,RUS,1991.0,177.0,97.9891762265863,6.0,0.5778039744021556,1905.0,9.0,44.0,6.0,8.0,63.0
303,ANASTASIA PIVOVAROVA,0.525,80.0,0.525,0.0,0.0,R,F,RUS,1990.0,165.3125,68.51315789473685,3.0,0.45935085007727977,697.0,13.0,34.0,3.0,6.0,49.0
304,ANASTASIA POTAPOVA,0.5755813953488372,125.0,0.592,47.0,0.5319148936170213,R,F,RUS,2001.0,175.0,82.66908814169088,5.0,0.5430016863406408,1537.0,13.0,47.0,5.0,8.0,57.0
307,ANASTASIA RODIONOVA,0.3181818181818182,22.0,0.3181818181818182,0.0,0.0,R,F,AUS,1982.0,167.0,73.27619047619048,4.0,0.5318352059925093,180.0,8.0,45.0,7.0,10.0,64.0
313,ANASTASIA VDOVENCO,0.5460122699386503,159.0,0.559748427672956,4.0,0.0,R,F,MDA,1994.0,172.13719297606002,60.8445945945946,0.0,0.19886685552407932,742.0,2.0,17.0,1.0,3.0,16.0
315,ANASTASIA ZAKHAROVA,0.7013888888888888,87.0,0.7471264367816092,57.0,0.631578947368421,U,F,RUS,2002.0,165.3125,60.910085194565966,4.0,0.5966377198842129,1398.0,15.0,43.0,2.0,4.0,25.0
316,ANASTASIA ZARYTSKA,0.6212121212121212,168.0,0.625,30.0,0.6,U,F,UKR,1998.0,173.75,63.05723577235772,0.0,0.539519906323185,1498.0,5.0,37.0,3.0,6.0,44.0
320,ANASTASIJA SEVASTOVA,0.5859649122807018,238.0,0.6134453781512605,47.0,0.44680851063829785,R,F,LAT,1990.0,169.0,94.97498223891202,6.0,0.563308664350803,2172.0,6.0,47.0,5.0,7.0,61.0
325,ANASTASIYA KOMARDINA,0.5871559633027523,190.0,0.6052631578947368,28.0,0.4642857142857143,L,F,RUS,1997.0,165.3125,64.80546875,6.0,0.5734718747995639,1885.0,11.0,44.0,2.0,5.0,39.0
331,ANASTASIYA SHOSHYNA,0.6382978723404256,176.0,0.6420454545454546,12.0,0.5833333333333334,U,F,UKR,1997.0,173.75,60.26470588235294,0.0,0.14602720114531137,952.0,4.0,14.0,1.0,4.0,25.0
332,ANASTASIYA VASYLYEVA,0.5,118.0,0.5,0.0,0.0,L,F,UKR,1992.0,173.75,60.025423728813564,0.0,0.09814999446106126,590.0,4.0,9.0,2.0,5.0,33.0
343,ANDRE GHEM,0.4117647058823529,85.0,0.4117647058823529,0.0,0.0,R,M,BRA,1982.0,193.0,90.78714285714285,6.0,0.5988458367683429,578.0,7.0,48.0,8.0,7.0,68.0
344,ANDRE GORANSSON,0.2857142857142857,14.0,0.2857142857142857,0.0,0.0,U,M,SWE,1994.0,185.33333333333331,79.425,7.0,0.5522222222222222,104.0,13.0,42.0,7.0,9.0,67.0
346,ANDRE MIELE,0.5789473684210527,19.0,0.5789473684210527,0.0,0.0,R,M,BRA,1987.0,184.53846153846155,100.625,5.0,0.6039907904834996,119.0,6.0,49.0,10.0,9.0,67.0
348,ANDREA ARNABOLDI,0.43790849673202614,241.0,0.4315352697095436,65.0,0.46153846153846156,L,M,ITA,1987.0,185.7058823529412,98.31907323845887,8.0,0.6165306846399432,2084.0,6.0,52.0,13.0,7.0,72.0
349,ANDREA BASSO,0.5,64.0,0.5,0.0,0.0,L,M,ITA,1993.0,185.7058823529412,108.125,13.0,0.6196607398324137,453.0,7.0,51.0,11.0,8.0,71.0
350,ANDREA COLLARINI,0.49794238683127573,180.0,0.5277777777777778,63.0,0.4126984126984127,L,M,ARG,1992.0,184.5,104.84751388700718,6.0,0.6149994038392751,1529.0,7.0,51.0,7.0,6.0,67.0
351,ANDREA GAMIZ,0.5563139931740614,230.0,0.5391304347826087,63.0,0.6190476190476191,R,F,VEN,1992.0,172.13719297606002,62.55663048607833,0.0,0.526862645717182,2320.0,3.0,41.0,2.0,6.0,38.0
352,ANDREA GUERRIERI,0.25,12.0,0.25,0.0,0.0,L,M,ITA,1999.0,185.7058823529412,76.11111111111111,3.0,0.5546666666666666,94.0,10.0,47.0,10.0,10.0,73.0
353,ANDREA HLAVACKOVA,0.5,40.0,0.5,0.0,0.0,R,F,CZE,1986.0,174.0,87.575,7.0,0.533768352365416,324.0,9.0,42.0,9.0,8.0,61.0
356,ANDREA LAZARO GARCIA,0.6574585635359116,98.0,0.6428571428571429,83.0,0.6746987951807228,R,F,ESP,1994.0,172.25,62.15790187042559,1.0,0.6030030525534197,1634.0,12.0,49.0,2.0,5.0,37.0
357,ANDREA PELLEGRINO,0.4427083333333333,133.0,0.42857142857142855,59.0,0.4745762711864407,R,M,ITA,1997.0,185.7058823529412,97.88009895547003,7.0,0.6030014641288434,1330.0,6.0,50.0,11.0,6.0,69.0
358,ANDREA PETKOVIC,0.5132743362831859,192.0,0.5104166666666666,34.0,0.5294117647058824,R,F,GER,1987.0,180.0,94.5724921630094,3.0,0.5535500157778479,1867.0,8.0,44.0,6.0,9.0,61.0
360,ANDREA RENEE VILLARREAL,0.47058823529411764,95.0,0.4842105263157895,7.0,0.2857142857142857,U,F,MEX,1994.0,172.13719297606002,60.0,1.0,0.18106995884773663,216.0,3.0,21.0,2.0,3.0,25.0
361,ANDREA VAVASSORI,0.5038759689922481,101.0,0.504950495049505,28.0,0.5,U,M,ITA,1995.0,185.7058823529412,92.6623798076923,10.0,0.6179157037526136,855.0,9.0,48.0,7.0,6.0,68.0
362,ANDREAS BECK,0.6,30.0,0.6,0.0,0.0,L,M,GER,1986.0,190.0,82.38888888888889,7.0,0.6316872427983539,175.0,7.0,52.0,14.0,8.0,70.0
363,ANDREAS HAIDER MAURER,0.42857142857142855,63.0,0.42857142857142855,0.0,0.0,R,M,AUT,1987.0,190.0,93.20833333333334,13.0,0.5796579657965797,458.0,10.0,43.0,9.0,8.0,67.0
364,ANDREAS MIES,0.4166666666666667,12.0,0.4166666666666667,0.0,0.0,U,M,GER,1990.0,187.44,74.35714285714286,8.0,0.6087551299589603,67.0,7.0,48.0,10.0,9.0,73.0
365,ANDREAS SEPPI,0.5055762081784386,209.0,0.5215311004784688,60.0,0.45,R,M,ITA,1984.0,190.0,105.03704113224236,13.0,0.6309651537062089,1840.0,6.0,51.0,14.0,6.0,72.0
367,ANDREEA AMALIA ROSCA,0.711864406779661,162.0,0.6728395061728395,74.0,0.7972972972972973,R,F,ROU,1999.0,173.71428571428572,60.80147058823529,0.0,0.17666923395935777,880.0,6.0,14.0,1.0,4.0,28.0
369,ANDREEA PRISACARIU,0.5853658536585366,82.0,0.5,82.0,0.6707317073170732,U,F,ROU,2000.0,173.71428571428572,60.134803921568626,1.0,0.4658995228739826,1148.0,10.0,51.0,1.0,4.0,24.0
371,ANDREI VASILEVSKI,0.40476190476190477,42.0,0.40476190476190477,0.0,0.0,R,M,BLR,1991.0,194.5,77.1964705882353,20.0,0.6376423308774279,241.0,9.0,49.0,12.0,9.0,74.0
374,ANDREJ MARTIN,0.54375,238.0,0.5630252100840336,82.0,0.4878048780487805,R,M,SVK,1989.0,180.0,100.01102188631711,6.0,0.5968297421405864,2391.0,7.0,49.0,5.0,7.0,65.0
375,ANDRES ARTUNEDO MARTINAVARRO,0.3939393939393939,33.0,0.3939393939393939,0.0,0.0,R,M,ESP,1993.0,182.65217391304347,98.74423076923077,17.0,0.6387973640856672,205.0,7.0,47.0,6.0,6.0,69.0
376,ANDRES MOLTENI,0.4827586206896552,57.0,0.49122807017543857,1.0,0.0,R,M,ARG,1988.0,184.5,86.88333333333333,5.0,0.601741884402217,383.0,8.0,48.0,10.0,7.0,68.0
377,ANDREW CARTER,0.22727272727272727,22.0,0.22727272727272727,0.0,0.0,U,M,USA,1990.0,187.53125,102.55882352941177,4.0,0.520136518771331,186.0,8.0,44.0,15.0,8.0,71.0
378,ANDREW HARRIS,0.5213675213675214,101.0,0.5544554455445545,16.0,0.3125,R,M,AUS,1994.0,187.07692307692307,92.442037470726,6.0,0.61988518382802,708.0,6.0,52.0,13.0,7.0,70.0
379,ANDREW WHITTINGTON,0.5,100.0,0.5,0.0,0.0,R,M,AUS,1993.0,187.07692307692307,99.5,14.0,0.634175373627827,660.0,10.0,49.0,8.0,6.0,70.0
380,ANDREY GOLUBEV,0.3888888888888889,69.0,0.4057971014492754,3.0,0.0,R,M,KAZ,1987.0,185.0,81.36525974025975,10.0,0.6038597219340112,472.0,8.0,46.0,10.0,7.0,73.0
381,ANDREY KUZNETSOV,0.5555555555555556,98.0,0.5408163265306123,37.0,0.5945945945945946,R,M,RUS,1991.0,185.0,96.56333333333333,12.0,0.6365791032984397,840.0,7.0,51.0,12.0,6.0,70.0
382,ANDREY RUBLEV,0.6426592797783933,260.0,0.5846153846153846,101.0,0.7920792079207921,R,M,RUS,1997.0,188.0,98.07770315423684,14.0,0.6456073950069147,2144.0,6.0,50.0,14.0,7.0,70.0
384,ANDRIEJ KAPAS,0.475,40.0,0.475,0.0,0.0,R,M,POL,1989.0,191.14285714285717,83.58771929824562,19.0,0.6532644780523792,196.0,10.0,52.0,11.0,10.0,73.0
387,ANDY MURRAY,0.7514450867052023,149.0,0.785234899328859,24.0,0.5416666666666666,R,M,GBR,1987.0,190.0,129.31815742397137,14.0,0.6515620602307909,1041.0,5.0,52.0,11.0,7.0,68.0
390,ANETA KLADIVOVA,0.5,67.0,0.4925373134328358,11.0,0.5454545454545454,R,F,CZE,2000.0,175.78571428571428,60.03846153846154,4.0,0.15980331899200984,351.0,3.0,17.0,1.0,3.0,20.0
392,ANETT KONTAVEIT,0.610909090909091,205.0,0.5902439024390244,70.0,0.6714285714285714,R,F,EST,1995.0,174.0,90.99883177570094,8.0,0.5946250319938572,2047.0,8.0,47.0,7.0,9.0,63.0
393,ANETTE MUNOZOVA,0.35714285714285715,84.0,0.35714285714285715,0.0,0.0,R,F,SWE,1991.0,173.5,59.89814814814815,4.0,0.1623246492985972,594.0,10.0,22.0,1.0,2.0,16.0
399,ANGELICA MORATELLI,0.6,209.0,0.631578947368421,51.0,0.47058823529411764,R,F,ITA,1994.0,166.83333333333334,60.36858974358974,4.0,0.42943150940380415,1716.0,7.0,44.0,1.0,4.0,25.0
402,ANGELINA GABUEVA,0.4344262295081967,109.0,0.45871559633027525,13.0,0.23076923076923078,U,F,RUS,1989.0,165.3125,61.173913043478265,1.0,0.21292596944770859,690.0,4.0,20.0,2.0,4.0,27.0
407,ANGELIQUE KERBER,0.6654929577464789,238.0,0.6722689075630253,46.0,0.6304347826086957,L,F,GER,1988.0,173.0,91.66340852130327,3.0,0.5877782991813963,2043.0,7.0,49.0,6.0,7.0,61.0
410,ANHELINA KALININA,0.6422764227642277,179.0,0.6312849162011173,67.0,0.6716417910447762,R,F,UKR,1997.0,173.75,70.19649021864211,4.0,0.5436006051437217,1787.0,8.0,47.0,4.0,8.0,56.0
414,ANI MIJACIKA,0.6415094339622641,53.0,0.6415094339622641,0.0,0.0,R,F,CRO,1987.0,180.0,62.55263157894737,1.0,0.1710168569874932,264.0,3.0,13.0,1.0,5.0,30.0
418,ANIL YUKSEL,0.18181818181818182,11.0,0.18181818181818182,0.0,0.0,L,M,TUR,1990.0,190.0,75.80555555555556,4.0,0.5873015873015873,66.0,6.0,52.0,23.0,10.0,76.0
420,ANITA HUSARIC,0.40425531914893614,58.0,0.39655172413793105,36.0,0.4166666666666667,R,F,BIH,1994.0,172.13719297606002,60.66964285714286,1.0,0.3261642949547219,673.0,6.0,30.0,1.0,3.0,22.0
425,ANKITA RAINA,0.554006968641115,232.0,0.5646551724137931,55.0,0.509090909090909,R,F,IND,1993.0,172.13719297606002,70.44256092767296,0.0,0.5332104216195236,2702.0,3.0,43.0,3.0,8.0,52.0
426,ANN LI,0.6416184971098265,122.0,0.6229508196721312,51.0,0.6862745098039216,R,F,USA,2000.0,170.0,67.9803109561174,5.0,0.5650022094564737,1075.0,6.0,50.0,4.0,8.0,54.0
429,ANNA BLINKOVA,0.6103448275862069,242.0,0.6446280991735537,48.0,0.4375,R,F,RUS,1998.0,165.3125,80.09642017899105,5.0,0.5252321162264877,2329.0,11.0,43.0,4.0,8.0,55.0
430,ANNA BONDAR,0.6148148148148148,197.0,0.6243654822335025,73.0,0.589041095890411,R,F,HUN,1997.0,175.5,65.07228915662651,8.0,0.6062031532695787,1527.0,4.0,53.0,3.0,6.0,41.0
432,ANNA BOWTELL,0.5,12.0,0.5,0.0,0.0,U,F,IRL,1999.0,172.13719297606002,63.583333333333336,0.0,0.25092250922509224,54.0,5.0,18.0,0.0,1.0,10.0
435,ANNA DANILINA,0.4444444444444444,95.0,0.5157894736842106,40.0,0.275,R,F,KAZ,1995.0,174.71428571428572,64.81333333333333,5.0,0.5761253309796999,1350.0,10.0,46.0,3.0,7.0,50.0
437,ANNA GABRIC,0.5471698113207547,61.0,0.4262295081967213,45.0,0.7111111111111111,R,F,GER,1998.0,176.5,60.26005747126437,12.0,0.5217772581116633,711.0,12.0,23.0,1.0,3.0,24.0
440,ANNA KALINSKAYA,0.6030534351145038,219.0,0.6301369863013698,43.0,0.46511627906976744,R,F,RUS,1998.0,165.3125,74.92173807205452,4.0,0.544852083554236,1915.0,7.0,47.0,5.0,8.0,56.0
441,ANNA KAROLINA SCHMIEDLOVA,0.516,185.0,0.4864864864864865,65.0,0.6,R,F,SVK,1994.0,172.5,86.44221282593375,3.0,0.5472654408297972,2147.0,8.0,43.0,5.0,8.0,59.0
445,ANNA LENA FRIEDSAM,0.5490196078431373,99.0,0.6060606060606061,54.0,0.4444444444444444,R,F,GER,1994.0,176.5,84.96092132505176,7.0,0.6062131036485048,1095.0,7.0,49.0,6.0,8.0,63.0
449,ANNA MORGINA,0.5665399239543726,229.0,0.5720524017467249,34.0,0.5294117647058824,R,F,RUS,1991.0,165.3125,60.90080065936654,1.0,0.5020447182537575,2859.0,15.0,49.0,2.0,4.0,26.0
456,ANNA SLOVAKOVA,0.36666666666666664,30.0,0.36666666666666664,0.0,0.0,L,F,CZE,1999.0,175.78571428571428,60.815789473684205,1.0,0.23170731707317074,190.0,5.0,10.0,1.0,3.0,21.0
457,ANNA TATISHVILI,0.4576271186440678,59.0,0.4576271186440678,0.0,0.0,R,F,GEO,1990.0,171.0,73.30555555555556,4.0,0.4833776595744681,492.0,9.0,37.0,7.0,8.0,55.0
463,ANNA ZAJA,0.5708154506437768,187.0,0.5668449197860963,46.0,0.5869565217391305,R,F,GER,1991.0,176.5,68.77759398496241,8.0,0.5727209058013307,1810.0,8.0,41.0,3.0,7.0,50.0
466,ANNE SCHAEFER,0.6547619047619048,75.0,0.64,9.0,0.7777777777777778,R,F,GER,1987.0,176.5,61.734169278996866,0.0,0.40625,703.0,4.0,35.0,2.0,5.0,32.0
471,ANNIKA BECK,0.4,80.0,0.4,0.0,0.0,R,F,GER,1994.0,170.0,88.33854166666666,1.0,0.5183434190620272,725.0,6.0,41.0,8.0,9.0,63.0
477,ANTAL VAN DER DUIM,0.4166666666666667,12.0,0.4166666666666667,0.0,0.0,R,M,NED,1988.0,190.25,69.62857142857143,10.0,0.5718194254445964,66.0,7.0,49.0,9.0,5.0,67.0
478,ANTE PAVIC,0.4342105263157895,151.0,0.4370860927152318,1.0,0.0,R,M,CRO,1989.0,194.0,87.5177942212826,22.0,0.6459847214458729,822.0,9.0,48.0,13.0,8.0,73.0
479,ANTOINE BELLIER,0.3548387096774194,25.0,0.36,6.0,0.3333333333333333,U,M,SUI,1996.0,182.83333333333331,90.87272727272727,7.0,0.5933184855233853,207.0,6.0,48.0,9.0,6.0,71.0
480,ANTOINE CORNUT CHAUVINC,0.2903225806451613,25.0,0.28,6.0,0.3333333333333333,U,M,FRA,2000.0,186.96153846153845,100.88131313131314,8.0,0.5911185588604944,231.0,5.0,47.0,7.0,5.0,70.0
481,ANTOINE ESCOFFIER,0.5188679245283019,94.0,0.5212765957446809,12.0,0.5,U,M,FRA,1992.0,186.96153846153845,91.1463458110517,11.0,0.5965536105032823,722.0,9.0,48.0,8.0,9.0,66.0
482,ANTOINE HOANG,0.5488372093023256,141.0,0.5673758865248227,74.0,0.5135135135135135,R,M,FRA,1995.0,186.96153846153845,106.46645116197799,7.0,0.6296501260530037,1404.0,7.0,51.0,11.0,6.0,70.0
484,ANTON ZAITSEV,0.6875,16.0,0.6875,0.0,0.0,U,M,RUS,1987.0,187.26666666666668,82.11818181818182,2.0,0.6361829025844931,79.0,3.0,56.0,12.0,9.0,66.0
485,ANTONIA LOTTNER,0.5257731958762887,180.0,0.5277777777777778,14.0,0.5,R,F,GER,1996.0,176.5,75.81660272804774,6.0,0.540226546616323,1265.0,6.0,40.0,6.0,7.0,59.0
487,ANTONIA SAMUDIO,0.3111111111111111,20.0,0.45,25.0,0.2,R,F,COL,2001.0,162.0,60.177419354838705,2.0,0.25443989071038253,371.0,20.0,29.0,1.0,2.0,11.0
489,ANTONIO MASSARA,0.35,20.0,0.35,0.0,0.0,R,M,ITA,1995.0,185.7058823529412,101.85714285714286,5.0,0.5713315217391305,184.0,7.0,49.0,6.0,10.0,68.0
490,ANTONIO SANCIC,0.3333333333333333,30.0,0.3333333333333333,0.0,0.0,R,M,CRO,1989.0,194.0,85.1,20.0,0.6085271317829457,195.0,13.0,45.0,9.0,9.0,73.0
491,AO GAI,0.49473684210526314,95.0,0.49473684210526314,0.0,0.0,U,F,CHN,1995.0,174.8,60.933732269503544,1.0,0.31101705784276,577.0,14.0,34.0,2.0,5.0,33.0
492,AOXIONG WANG,0.3333333333333333,12.0,0.3333333333333333,0.0,0.0,R,M,CHN,1995.0,183.66666666666663,81.875,8.0,0.5585331452750353,80.0,6.0,44.0,9.0,7.0,74.0
496,ARANTXA RUS,0.6443850267379679,296.0,0.6554054054054054,78.0,0.6025641025641025,L,F,NED,1990.0,180.0,75.6682837799894,4.0,0.5293489454212594,2543.0,6.0,40.0,4.0,7.0,51.0
500,ARIANA ARSENEAULT,0.43333333333333335,23.0,0.43478260869565216,7.0,0.42857142857142855,U,F,CAN,2002.0,172.75,60.82352941176471,4.0,0.34782608695652173,187.0,1.0,36.0,2.0,4.0,27.0
502,ARIANNE HARTONO,0.6153846153846154,84.0,0.6309523809523809,72.0,0.5972222222222222,R,F,NED,1996.0,177.25,60.34166666666667,2.0,0.3520246224872559,780.0,7.0,29.0,2.0,5.0,32.0
503,ARINA FOLTS,0.26153846153846155,65.0,0.26153846153846155,0.0,0.0,R,F,UZB,1997.0,172.13719297606002,59.90625,0.0,0.14469453376205788,528.0,5.0,0.0,1.0,3.0,19.0
505,ARINA RODIONOVA,0.5198675496688742,251.0,0.5338645418326693,51.0,0.45098039215686275,R,F,RUS,1989.0,165.3125,73.7763233033165,2.0,0.5169146891897931,2749.0,7.0,42.0,4.0,8.0,54.0
509,ARJUN KADHE,0.375,52.0,0.40384615384615385,4.0,0.0,R,M,IND,1994.0,183.8,84.76190476190476,9.0,0.6149230367858075,354.0,5.0,48.0,15.0,8.0,73.0
511,ARON HILTZIK,0.42857142857142855,21.0,0.42857142857142855,0.0,0.0,U,M,USA,1996.0,187.53125,98.34722222222223,9.0,0.591715976331361,179.0,10.0,48.0,12.0,8.0,70.0
512,ARTEM DUBRIVNYY,0.5,29.0,0.4482758620689655,19.0,0.5789473684210527,R,M,RUS,1999.0,187.26666666666668,87.5,10.0,0.6159077468953282,319.0,6.0,52.0,12.0,7.0,72.0
513,ARTEM SMIRNOV,0.42,50.0,0.42,0.0,0.0,U,M,UKR,1988.0,185.25,88.57799671592775,7.0,0.5727456064534716,368.0,13.0,47.0,10.0,8.0,66.0
515,ARTHUR CAZAUX,0.4230769230769231,0.0,0.0,26.0,0.4230769230769231,R,M,FRA,2002.0,186.96153846153845,95.46363636363637,16.0,0.6220385674931129,151.0,4.0,50.0,6.0,5.0,69.0
516,ARTHUR DE GREEF,0.5180180180180181,204.0,0.5343137254901961,18.0,0.3333333333333333,R,M,BEL,1992.0,173.66666666666666,91.35140186915888,8.0,0.5987820512820513,1513.0,6.0,49.0,9.0,7.0,66.0
517,ARTHUR RINDERKNECH,0.6,39.0,0.46153846153846156,101.0,0.6534653465346535,R,M,FRA,1995.0,186.96153846153845,101.91666666666666,17.0,0.6689586447433981,701.0,5.0,52.0,10.0,6.0,70.0
518,ARYNA SABALENKA,0.6676646706586826,243.0,0.6419753086419753,91.0,0.7362637362637363,R,F,BLR,1998.0,182.0,89.01272573021453,10.0,0.5933626710807864,2432.0,11.0,48.0,6.0,8.0,61.0
519,ASHLEIGH BARTY,0.7677902621722846,206.0,0.7475728155339806,61.0,0.8360655737704918,R,F,AUS,1996.0,166.0,87.58481510621559,14.0,0.626641754135297,1517.0,7.0,50.0,6.0,7.0,61.0
520,ASHLEY KRATZER,0.5314685314685315,142.0,0.5352112676056338,1.0,0.0,L,F,USA,1999.0,173.1818181818182,64.14188923802043,11.0,0.519250879361156,984.0,10.0,42.0,3.0,6.0,43.0
522,ASHLYN KRUEGER,0.5319148936170213,23.0,0.5217391304347826,24.0,0.5416666666666666,R,F,USA,2004.0,173.1818181818182,62.16818181818182,5.0,0.7398343373493976,370.0,12.0,66.0,2.0,3.0,28.0
523,ASHMITHA EASWARAMURTHI,0.28888888888888886,61.0,0.32786885245901637,29.0,0.20689655172413793,R,F,IND,1989.0,172.13719297606002,60.0234375,0.0,0.1964458804523425,832.0,8.0,31.0,1.0,1.0,11.0
524,ASIA MUHAMMED,0.5407725321888412,196.0,0.5357142857142857,37.0,0.5675675675675675,R,F,USA,1991.0,173.1818181818182,73.11329921376651,7.0,0.5468081364675538,1638.0,6.0,48.0,3.0,8.0,56.0
525,ASLAN KARATSEV,0.5769230769230769,146.0,0.4863013698630137,88.0,0.7272727272727273,R,M,RUS,1993.0,185.0,99.78417508417509,10.0,0.6188097960166075,1463.0,9.0,50.0,10.0,7.0,68.0
527,ASTRA SHARMA,0.6129032258064516,137.0,0.6715328467153284,49.0,0.4489795918367347,R,F,AUS,1995.0,170.85714285714286,77.42434210526315,7.0,0.5663723380574311,1398.0,6.0,50.0,3.0,7.0,52.0
529,ASTRID WANJA BRUNE OLSEN,0.5063291139240507,64.0,0.453125,15.0,0.7333333333333333,U,F,NOR,1999.0,172.13719297606002,59.85897435897436,3.0,0.5359679475505372,989.0,9.0,37.0,1.0,2.0,16.0
531,ATTILA BALAZS,0.5436241610738255,124.0,0.532258064516129,25.0,0.6,R,M,HUN,1988.0,180.0,96.19063180827887,7.0,0.6160401477132847,1004.0,9.0,53.0,8.0,6.0,68.0
532,AUBANE DROGUET,0.5263157894736842,32.0,0.59375,44.0,0.4772727272727273,U,F,FRA,2003.0,173.36363636363637,60.513888888888886,7.0,0.3608704412653637,503.0,2.0,25.0,2.0,4.0,23.0
533,AUDREY ALBIE,0.5588235294117647,164.0,0.5853658536585366,40.0,0.45,R,F,FRA,1994.0,173.36363636363637,60.819298245614036,8.0,0.5945346591315545,1494.0,8.0,58.0,3.0,6.0,42.0
537,AUSTIN KRAJICEK,0.4491525423728814,118.0,0.4491525423728814,0.0,0.0,L,M,USA,1990.0,187.53125,88.71132075471698,15.0,0.6505994314670621,620.0,6.0,51.0,17.0,8.0,73.0
541,AXEL GELLER,0.25,12.0,0.25,0.0,0.0,U,M,ARG,1999.0,184.5,94.55555555555554,12.0,0.5808314087759815,87.0,8.0,48.0,10.0,7.0,73.0
542,AXEL MICHON,0.4574468085106383,94.0,0.4574468085106383,0.0,0.0,L,M,FRA,1991.0,186.96153846153845,97.7749658002736,2.0,0.5841511644939212,735.0,5.0,47.0,10.0,6.0,67.0
545,AYAKA OKUNO,0.375,165.0,0.36363636363636365,19.0,0.47368421052631576,R,F,JPN,1995.0,163.83333333333334,61.57391304347826,2.0,0.48219284603421464,1673.0,9.0,47.0,2.0,3.0,26.0
547,AYANO SHIMIZU,0.5473251028806584,211.0,0.5402843601895735,32.0,0.59375,U,F,JPN,1998.0,163.83333333333334,62.34309637730691,0.0,0.4994957584386308,2218.0,4.0,42.0,3.0,6.0,41.0
548,AYLA AKSU,0.6082949308755761,171.0,0.6257309941520468,46.0,0.5434782608695652,R,F,USA,1996.0,173.1818181818182,60.342736185383245,3.0,0.519444081952238,2704.0,9.0,43.0,2.0,4.0,28.0
550,AYMET UZCATEGUI,0.5,63.0,0.5079365079365079,1.0,0.0,U,F,VEN,1996.0,172.13719297606002,65.296875,4.0,0.7840988575425507,669.0,6.0,60.0,2.0,6.0,32.0
553,AYUMI MIYAMOTO,0.35714285714285715,42.0,0.35714285714285715,0.0,0.0,R,F,JPN,2001.0,163.83333333333334,60.092592592592595,1.0,0.17568493150684933,163.0,6.0,17.0,3.0,4.0,31.0
